@relation BNGaTest-0.1-0.1-n8

@attribute n0 numeric
@attribute n18 numeric
@attribute n6 numeric
@attribute n16 numeric
@attribute n27 numeric
@attribute n15 numeric
@attribute n20 numeric
@attribute n13 numeric
@attribute n23 numeric
@attribute n8 numeric

@data
0.8823414623343304,0.8484281890471569,0.5080612530376251,5.266065491877269E-6,0.3124911906586762,0.05486115059941618,0.6482558093449533,0.9869657647647744,0.012810608011805558,0.5650716819574925
0.7960705090377195,0.9962964700318053,0.012279385913161318,6.589545538226529E-6,0.26340033626463283,0.019981643720783367,0.7549499511721051,0.10835243483733437,0.73397989433995,0.24752687148925948
0.976011711398281,0.7764403114759666,0.7494266365729717,3.163846093185702E-6,0.39046724076246986,0.11026385665404748,0.38429791991584406,0.17986649268201016,0.10054932941205652,0.8664938415819772
0.9056472741886499,0.8252172924336513,0.5858841747896635,5.740732377974634E-6,0.29488472726290654,0.04235159523108146,0.5229125859425647,0.23619576779963203,0.04695996731101204,0.6424641169638293
0.7844682172614066,0.8338002850220145,0.5571065893424103,5.52329399651252E-6,0.30295000633793107,0.04808205073950188,0.6172456343868356,0.26601047249589804,0.7762439030022731,0.23917797245186634
0.9860498587611018,0.7372808649443972,0.8807228374059125,2.83599156379519E-6,0.4026281033377187,0.11890426218536711,0.7265964529623017,0.6846893672878911,0.9927398862346056,0.8906199383446265
0.9018891175860613,0.9963928657535158,0.011956184408591003,1.2612276443213736E-6,0.4610396422869666,0.16040620179754528,0.6945251131213619,0.19596819032184787,0.6693247897690757,0.6356367884556992
0.9305796585067276,0.7095322645138412,0.973760051607246,5.043954010156671E-6,0.32072980554257124,0.060714762806012686,0.9254617431328002,0.8600770287188191,0.9829057433324047,0.7143885579827094
0.957560150028915,0.9811437662924958,0.0630843029774143,2.7145240087032075E-6,0.4071336084090414,0.122105465282496,0.5009397192099989,0.8628111469268105,0.032819768872355715,0.8375699824565767
0.8174603011573143,0.9162223166845823,0.2807569322168099,4.879991420677182E-6,0.3268115471059675,0.06503589653474823,0.866509102639467,0.1581705791180279,0.1717825623439141,0.3373574514895867
0.8534719285128243,0.8715434938256171,0.4305588374695032,2.707498860756166E-6,0.407394186961711,0.12229060875845404,0.8057257088038081,0.48768094859663735,0.15303416615136256,0.4664750567150842
0.7973816765158542,0.8012879847117791,0.6661158294917112,6.411714449989898E-6,0.2699964916682897,0.02466827324911967,0.6307823874406125,0.8087876472804006,0.1684099325730689,0.288164893998277
0.9430801811573778,0.8952689857769365,0.35101054881865495,1.9112476909520523E-6,0.43692893540447303,0.14327532116942823,0.2918569062269333,0.8395629015234257,0.42636987238454715,0.7747649727307454
0.9236859940013923,0.7381169409109317,0.87791959048246,7.0445022073499814E-6,0.24652496918891006,0.0079915390615223,0.8636911691800256,0.18716615357253163,0.3740093004805647,0.6954322146293039
0.8050909704047103,0.752574092235675,0.8294467643337187,3.7774743766449805E-6,0.36770638630269914,0.09409205867879235,0.9241413566557173,0.6854805460208775,0.1556760167409018,0.3214962605671154
0.8573013437974251,0.7400722584633554,0.8713636815308808,4.674355893817597E-6,0.3344390317326925,0.07045529503144261,0.6162136850351787,0.805730942661998,0.3743593560890043,0.4873592531401744
0.8071975358407552,0.9803822450411307,0.0656375782663585,4.112653071515791E-6,0.35527385394131117,0.08525862924737314,0.983509058184208,0.4370134079887301,0.7975669812074906,0.2909372313871161
0.7816860962321122,0.9725387815764345,0.09193562498303941,3.339113612886019E-6,0.38396617388704013,0.10564478840602128,0.8864327557916499,0.08939095531251506,0.5119398654439818,0.199907556274542
0.903011513472771,0.8165642279365212,0.6148967016424033,5.330792430545361E-6,0.3100903227874208,0.05315531173260884,0.705454587532873,0.7082174342666011,0.5192654911846664,0.6334271384748802
0.8578302229820974,0.8277699435797821,0.5773254890260985,6.5767370178030635E-6,0.26387543312222883,0.02031920443992512,0.9191242798334188,0.8700358952315721,0.2190495315281593,0.48389177319339227
0.7786318692284361,0.8240462628336742,0.589810474856646,4.183767276081578E-6,0.3526360679986238,0.0833844578957438,0.22834205449916167,0.3911421438088124,0.26980661544650086,0.2219088343072853
0.875830206242851,0.7770601698119147,0.7473483374198155,1.806667127180857E-6,0.44080806395098976,0.1460314779422415,0.6024816199768233,0.7592163849419507,0.75410087701525,0.5446955040787104
0.8881391111290502,0.8008541480494742,0.6675704237362122,5.771597617422393E-6,0.2937398660466406,0.04153816072967106,0.1684584264549135,0.7504398547114581,0.4567485993186291,0.5843514801744487
0.9135767491798267,0.7520278321483198,0.8312782987523316,1.2511451446447626E-6,0.46141362489812704,0.16067191990776103,0.20373032514198242,0.8811611289359326,0.7425329991572822,0.6645579859858445
0.8572950769735627,0.8460030038108473,0.5161925632589502,7.096764126668231E-6,0.2445864569471256,0.006614208153225089,0.035404245773665854,0.6647547576608184,0.9227010582393461,0.4810299039662468
0.9168562356039407,0.7069425774492472,0.9824429136761291,4.924635887117997E-6,0.3251555833401432,0.06385931893646056,0.15721187608078857,0.9773994598846995,0.12283407313699923,0.6720461350698607
0.8739069426237042,0.9540478791388698,0.15393305995872492,2.0705161834969994E-6,0.431021308463931,0.13907789749341992,0.32894354025696493,0.17365479912109194,0.9547421401670809,0.5340665048529935
0.9703341092725768,0.8573890727958379,0.47801665086586137,4.278726071365236E-6,0.34911383250624706,0.08088187694454675,0.15031470758420307,0.5332105043498733,0.5815610854402271,0.8623991676655847
0.8629891297272402,0.8486416003472401,0.5073457145048432,5.953651405559738E-6,0.2869870811973434,0.036740244529019896,0.979108199666384,0.909186193288043,0.8751952940752754,0.5000141818510541
0.9646969274395847,0.8014174164952438,0.6656818626474081,5.675713901619641E-6,0.29729640892329123,0.04406511739525601,0.986503977981709,0.9675749421720606,0.34126555328016595,0.8342222444857685
0.9419553988060618,0.9296298893605708,0.23580319791595197,4.13237341780189E-6,0.3545423819022718,0.08473891158647424,0.1723948105634544,0.833261524496885,0.255723855250924,0.7748571844906761
0.8787942657689549,0.8659227086426509,0.44940455173736465,6.4172026633762895E-6,0.2697929214784875,0.02452363474316707,0.2697409692262982,0.043487543382889626,0.71046939649078,0.5528862277458996
0.7744930674833755,0.8798858912797027,0.4025879341862603,4.326673666996472E-6,0.34733534824260415,0.0796182473973943,0.08422231517413414,0.7014757829057118,0.5570264158274196,0.19529834128453094
0.917674608153191,0.9766959243115619,0.07799730113562581,2.8785648122010667E-6,0.401048965711625,0.11778227027115987,0.2044144572972636,0.23308240486194198,0.6051323131446035,0.6922442449909048
0.8902576194615482,0.7207314536384608,0.9362107215040555,5.594174220737231E-6,0.3003208992528408,0.04621404579660573,0.5469767822242788,0.32632572685712447,0.6607735937859307,0.5905624095308738
0.8457276086841414,0.881883757674935,0.39588936485754656,5.457202235592914E-6,0.30540149853904136,0.04982385866171062,0.0030986063627633786,0.7758941588228279,0.8122530709067978,0.43920995350986386
0.8294720189571889,0.9505972036830165,0.1655026968609157,1.396144194093803E-6,0.45603528372599345,0.1568505586740924,0.5064139035037519,0.26884200724923035,0.2773936756099694,0.3753894161676038
0.7786381612098641,0.7020063780698167,0.9989933065564431,2.406923475586062E-6,0.4185432046658474,0.13021208913400456,0.7456673669102035,0.006552272879386534,0.8848799939280614,0.24909278244622515
0.8685955384599349,0.9915552212273376,0.02817613651530464,3.818650085670796E-6,0.36617908655841236,0.09300689805989205,0.4234730886533048,0.6453629979016049,0.19129117322898126,0.5136954276829643
0.8176416105478033,0.7439172923809031,0.8584718153233025,2.7584200114912897E-6,0.40550540684507036,0.12094861298584461,0.8069729410478843,0.011350078362966198,0.2964646286340923,0.36241547242048106
0.8399166221705502,0.7330413136085409,0.8949374658783907,1.5464446070965703E-6,0.45046030304499546,0.15288948324749094,0.9613884651078439,0.703698127283236,0.5620921370223688,0.4335014545383329
0.8030908065754327,0.7928679416584279,0.6943470677157639,5.720567340334894E-6,0.2956326939053607,0.042883032460530705,0.5373939277251666,0.1424057611385977,0.06636740029578825,0.3082441391746273
0.8126152512624606,0.9992499179751082,0.002376883997029316,6.613204368434868E-6,0.2625227769904339,0.0193581297257908,0.9597118211530371,0.33524486810792453,0.9758642458629612,0.3077579662930389
0.8497199107176081,0.7688601277322685,0.77484194284807,5.0226637512863265E-6,0.3215195091736147,0.06127585455255203,0.889429653678908,0.7538616470122224,0.6300958441906687,0.4614122671433278
0.8307589541613387,0.7291008791883535,0.9081491967588278,6.5915553086998955E-6,0.26332578935329426,0.019928677449592768,0.7799262697469044,0.8881914112592243,0.46497563638860484,0.4053618850816999
0.8076312481499567,0.8704992042318,0.434060195848688,2.6071793340591034E-6,0.411115264050519,0.12493446850620273,0.5152306988265491,0.6382112777346582,0.34259685066403744,0.3103684678319992
0.9546173419997801,0.7837032743619041,0.7250749279004427,2.1988891761834897E-6,0.4262596651664112,0.1356947058134318,0.8232409155751369,0.794874724221567,0.8502834502384514,0.7988069387199948
0.9812771741842035,0.9560840474490937,0.14710606961366704,3.247425437272035E-6,0.38736709473290964,0.1080611741768826,0.9170152339508865,0.08841384790722706,0.16282937598239766,0.9188648698829812
0.9879520822680045,0.7616230928640709,0.7991067184680174,1.4972867237580143E-6,0.4522836796043543,0.1541850091866812,0.3623294600381063,0.032139585040525276,0.577728565110838,0.9017169764465854
0.9454745067038602,0.7723568863137467,0.7631177956079414,7.044035760038606E-6,0.24654227076977508,0.008003831995027778,0.7574162151227768,0.45909422599755756,0.16595269492440257,0.7679046426898815
0.8524902350438068,0.7769066971597969,0.7478629099671722,1.6726563601561037E-6,0.4457788249907147,0.14956324971556312,0.7924255240300524,0.8552483736103085,0.7857413378332734,0.46970768243403954
0.959493515180487,0.9444003571752959,0.18627986496906723,1.479934938788E-6,0.45292729637197343,0.1546423048632482,0.5842413322021218,0.28321756731444947,0.6564850157872858,0.8390065513857652
0.9901642125276848,0.7978621316413796,0.677602240373251,5.0875685399258025E-6,0.31911204444653724,0.05956532855856253,0.7091689490554864,0.9471781124970505,0.7857080149123652,0.9165747836746472
0.8097657581207747,0.8682511299597457,0.44159767753584783,6.928351235307058E-6,0.25083327022602375,0.01105262686523063,0.15485405770874616,0.13669778994749215,0.20443825995449882,0.3179959778530947
0.8420307401982332,0.8093389563437579,0.6391220366289742,5.476774997555721E-6,0.304675500734801,0.04930803049535575,0.5166242130637467,0.5658184614300726,0.5352792237599756,0.43314365839054336
0.8024373035127217,0.8168978124289917,0.6137782390389326,7.161068365241751E-6,0.2422012679739785,0.004919509288790188,0.15271174308113877,0.5428746811813502,0.5345760098961941,0.30195956218425796
0.9126970449875443,0.7590542711238291,0.8077196219940903,5.800506449635876E-6,0.2926675723790416,0.040776286143934165,0.984760373484259,0.5845429500739271,0.3264339066330765,0.6621650863374297
0.9989368387157413,0.9410033631711452,0.19766951539831196,1.8754154814245888E-6,0.438258032722851,0.14421965712835508,0.2532151518242025,0.7067642956321224,0.864045722029732,0.9786342525739847
0.9415189731407756,0.9591685298795178,0.1367642272098387,6.387227106466174E-6,0.27090478236654086,0.025313622205631072,0.34397181897054474,0.07481003559530819,0.6962781327582281,0.7767132835503043
0.8083092612911538,0.9596339842756259,0.13520362308279335,1.3089999084134342E-6,0.45926766146482556,0.15914719300583496,0.689649109462087,0.6748163096975666,0.9201028440830354,0.29832022416704995
0.790490294322761,0.829910335691727,0.5701490507083453,6.924426046884027E-6,0.2509788643011861,0.011156072804577156,0.6494556701580956,0.27447904550502633,0.977751537018833,0.26000715066530933
0.9479046053947869,0.7334460933239556,0.8935802955525706,5.123209852232126E-6,0.3177900279358473,0.05862602357910247,0.9760344716184084,0.5988370371450177,0.077085112935252,0.7707005393379135
0.97166462785102,0.9816138119493659,0.06150830498890049,3.353944636539395E-6,0.38341605783150096,0.10525392585168052,0.1152694384286751,0.7079565565033408,0.9942555462090918,0.8889409002558144
0.8158896189558993,0.974566023971331,0.08513856199588027,5.6573578506859786E-6,0.2979772761763486,0.044548879886856324,0.35122912979786314,0.1971713829465166,0.5356706908753237,0.32337568809249506
0.8206253511680591,0.8799029848610214,0.40253062177547466,4.875936655090456E-6,0.3269619474898411,0.06514275740096498,0.4014070437883539,0.2955077420085489,0.9765723991647748,0.3533639904771175
0.8052132399948747,0.8932636889655055,0.3577340313038083,4.09963923889176E-6,0.3557565662906337,0.08560160084394489,0.6159173747463386,0.3424953202477524,0.243506915219727,0.2983173594815241
0.9516889493596663,0.7803277867365027,0.7363924704202668,6.077597802628032E-6,0.2823896302966441,0.03347371306823164,0.039685633599974346,0.4730150884780566,0.2585075698836342,0.7888975121621681
0.8427211379912758,0.7420412013103205,0.8647620888537396,1.8571665275779772E-6,0.4389349275038481,0.1447005971417512,0.4841942568489199,0.906423773783024,0.1990550341020828,0.44144947912857835
0.8630578494682983,0.7513971124869057,0.8333930144255359,6.343014361787044E-6,0.27254473260031375,0.026478822041029276,0.5121886480868373,0.9723785256167715,0.029313569516615456,0.504876101160945
0.9286501203755773,0.7137139013000198,0.9597396025989616,4.680481538704786E-6,0.3342118177735126,0.0702938574082853,0.876608451198513,0.873649535845264,0.9145716578467329,0.7088276931442208
0.9951739092699199,0.7599175036319347,0.8048253229477955,3.633361028586591E-6,0.3730518748163246,0.09789007779420777,0.6637713675495729,0.7957741786323252,0.7418071702806621,0.924306101546577
0.9782873900649725,0.9682991408544153,0.1061505531549427,1.7220061830657508E-6,0.4439483289605615,0.1482626653264109,0.9976902643739043,0.27817620908208573,0.2780842292646012,0.9104838779863483
0.829700041005242,0.7323908588076118,0.8971183507411704,2.5708572771799345E-6,0.4124625309099371,0.12589171409238117,0.43220523229015106,0.39046220211813976,0.22289927104002727,0.40168040662097215
0.8087463927089108,0.8636701773813781,0.45695697709210287,3.304066660423935E-6,0.3852661442530589,0.10656842939543275,0.09546531001626901,0.7611218288656255,0.4758638507377745,0.3152615739003434
0.9734238180581202,0.9073117272672542,0.31063290446106046,5.5536987503196785E-6,0.3018222255707399,0.047280752055411206,0.3994180473001303,0.21620517126115613,0.9387733773163334,0.8818829584754321
0.8586742220442549,0.8597897463666053,0.46996752486435595,4.3089532333027E-6,0.34799263902130523,0.08008525858552609,0.8627830350098948,0.7367361811243042,0.38624005533308037,0.48487678984175997
0.8428601839813059,0.8731740586398105,0.4250917794725814,1.8422456399959278E-6,0.43948837681480735,0.14509382800495085,0.33850468922252297,0.8004399314677132,0.20864902488789872,0.4301524712293588
0.7790088749609175,0.9126217183687461,0.29282923970495767,5.0184298702385815E-6,0.3216765533531698,0.061387435897155944,0.2771527638037736,0.11520078977042325,0.3415568450017178,0.20351028283752354
0.8797043817693642,0.9602605389188629,0.1331028721387026,1.6198966208490484E-6,0.4477358024965976,0.15095370036508482,0.3077008466260406,0.7263181352786902,0.9383606054339708,0.5547404124610026
0.998728428748584,0.9692015244031907,0.10312498609150504,5.20471919812383E-6,0.31476666279939447,0.056477894637872984,0.6745106544049384,0.995884436552437,0.8051693996247097,0.9844793249975555
0.8379748181248657,0.7843041538240028,0.723060262282825,3.606535853764506E-6,0.3740468809404579,0.09859703886423551,0.6185624780142005,0.2246086869320627,0.8206578760491359,0.42233298839011546
0.8731198031900702,0.90061402978724,0.3330893565139589,1.3139778995131542E-6,0.4590830165682703,0.159016001096079,0.015962243280831956,0.6558705516527691,0.8005500677237242,0.5326788085165656
0.8844554862118821,0.8392325626939361,0.5388929146517345,5.368789836076944E-6,0.30868091347486815,0.05215391335772219,0.37812142950267114,0.6919206528940497,0.4404206211503525,0.5722074903191405
0.9984472244932376,0.7143195168534536,0.9577090575230216,6.596854389013206E-6,0.2631292345349572,0.01978902343006422,0.6519141453833805,0.3180722724568008,0.7326183516730785,0.9240852513102054
0.8763241458144346,0.9590650693908513,0.13711111589957742,4.786236621457809E-6,0.33028912367383245,0.06750674690631024,0.4236420092843389,0.2480955663074098,0.9519471332776143,0.5426193381535689
0.867148550084553,0.9147736666903457,0.28561405501670944,3.4633440995118785E-6,0.37935818546509625,0.10237076993875752,0.6946436047226409,0.09515726313213813,0.4334668956597001,0.5114080856815979
0.863875867166042,0.7035483852020042,0.9938231702024908,1.5395551339926166E-6,0.45071584911229795,0.1530710510959692,0.4044341084192734,0.9787060698805183,0.604178160269042,0.5096586379228678
0.9987040021470908,0.9059526795432616,0.31518960325829753,4.747546350953574E-6,0.3317242329080281,0.06852640531363655,0.6700773861124718,0.6608314694162216,0.550048736879392,0.9696227087847419
0.8696312863888882,0.949200767307033,0.17018475463013727,3.2170443079149923E-6,0.38849399921606165,0.1088618502530446,0.10621869663542638,0.9776251188124224,0.6927492090653956,0.5189240011537437
0.9847841846751673,0.8085674069098396,0.6417089350251659,2.0247973905247027E-6,0.4327171214193778,0.14028278831014115,0.47706230995510257,0.2427866855383496,0.10348480710401642,0.9012460045696158
0.9210050309431806,0.7021169656385884,0.9986225217541764,3.8379043972851535E-6,0.3654649007945051,0.09249946245763357,0.7314216089786806,0.9177135889632674,0.5384667395980087,0.684424893459009
0.8599253350423843,0.730589636410859,0.9031575999771934,5.004355474642123E-6,0.32219860437072445,0.061758357981983286,0.2601936311661338,0.8336996010963523,0.9622362202497228,0.49610293472498823
0.8995386064085547,0.7691833244333623,0.7737583090704283,1.6191616969161676E-6,0.44776306247976033,0.1509730688356884,0.6270841414233873,0.9734760772442014,0.2816246330640635,0.62065745440567
0.971013350210093,0.8667117863477389,0.44675888347551823,6.598276399510211E-6,0.26307648896433233,0.01975154721344231,0.9748609659960203,0.5144750622249595,0.047712499669099184,0.8663366580182488
0.9847420224019984,0.7119189309456293,0.9657578896028199,4.850297461890675E-6,0.3279129628856705,0.06581846265095434,0.17269455933310796,0.6228544201629813,0.4298998398581121,0.8813371977529921
0.8147731250545338,0.8774794936800923,0.4106562520637275,4.821191872060258E-6,0.32899255473623074,0.06658552266330364,0.9533995978630918,0.8654578202602143,0.1410933768977929,0.3336695977054407
0.9292066091024804,0.8411404973630161,0.5324958739457147,4.942223535297479E-6,0.32450321787509956,0.06339580722931591,0.9334649865577205,0.8433048356466775,0.17688682913913356,0.7219433916897415
0.8579108682396042,0.8155069959780725,0.6184414539777452,2.5185355829295604E-6,0.41440326033852193,0.1272706203324425,0.7337084268772609,0.14626930183506393,0.3400501072223686,0.48487418091877693
0.8603243252801147,0.8734646745291447,0.42411738464449034,4.3057410161534695E-6,0.348111787386851,0.08016991460316783,0.14038902200746384,0.2704227831330176,0.6061832906765882,0.4897333048306534
0.9261603731612453,0.9680451853563051,0.10700203076854028,2.3883176019005E-6,0.41923333840718435,0.1307024355513825,0.9923070447436361,0.21479687002361159,0.22571437544989847,0.7223031042979645
0.7751435695390259,0.7763198295109223,0.749830595915616,3.30553091108768E-6,0.38521183189955677,0.10652983996506013,0.4110539996691446,0.38547610751673034,0.15936877393790883,0.2213285778074123
0.9280156357395446,0.9287647572383494,0.23870386610528982,3.5704194651865043E-6,0.37538651909957643,0.09954886418817045,0.11273244680001182,0.3964882606538769,0.6143966411654999,0.7255815563542952
0.8212697217148902,0.9239587645938094,0.25481769383649766,4.011089805514927E-6,0.35904106412085635,0.08793526698351826,0.1085502890781812,0.8746879559987257,0.807713256887073,0.3496585259510808
0.8563270590362159,0.9400536494588099,0.20085377394517476,6.322026686798024E-6,0.27332321271400906,0.02703193937450577,0.5946722526976612,0.04170517521618622,0.14244474729162748,0.47199031876309466
0.9521115746006967,0.8841801083950724,0.38819001892601046,5.123974282000119E-6,0.3177616735148355,0.05860587750026698,0.3046879742682438,0.07817430327159647,0.8629357481546722,0.8044796229496947
0.8330138773969504,0.729975443631552,0.9052169033035826,6.521724981419405E-6,0.2659159533971505,0.02176901300088097,0.5105499327315591,0.6096965253165464,0.5372505383829138,0.41228742081293
