@relation BNGaTest-1-1-n7

@attribute n0 numeric
@attribute n18 numeric
@attribute n6 numeric
@attribute n16 numeric
@attribute n27 numeric
@attribute n15 numeric
@attribute n20 numeric
@attribute n13 numeric
@attribute n23 numeric
@attribute n7 numeric

@data
0.4800171790047207,0.4487651310589241,0.7482569240740493,0.19478671664294214,0.6497779209723648,0.6438376432473847,0.9350983545086974,0.951870846494387,0.6208758008436149,0.20703163973638405
0.4438345242434101,0.30661242340232153,0.7114160777273485,0.1913242619930312,0.647634451359808,0.6485881784399721,0.2551571175409455,0.9878667405689068,0.8416157171371784,0.20774810865635474
0.5786553073841851,0.3125531113718518,0.7129556894328664,0.10594894432533791,0.5947819471146528,0.7657242833617043,0.6860774121795407,0.8276672269028148,0.9721092916489863,0.19029611495241971
0.5261805555422847,0.19551175564773055,0.6826227983221452,0.05697629053046658,0.5644649015879291,0.8329154349722879,0.5061139646431205,0.9468290018256974,0.4278980556992581,0.18495419068618513
0.5071205495480906,0.5901849698409292,0.7849078372844319,0.055469699743534266,0.5635322304349855,0.8349824981623671,0.7331128927835405,0.3689772836559303,0.8231234396249325,0.185475092277496
0.5351743738611799,0.31757235018101254,0.7142564948047372,0.22331451098873728,0.6674383574188181,0.6046971187613579,0.7825726730889582,0.07101284465574642,0.17085321771727868,0.20942779545777712
0.6840876814585323,0.4785203616406877,0.755968404888903,0.2417366627606598,0.6788427876608254,0.5794216742676789,0.5614276363823639,0.6823161829836227,0.9469161861357183,0.2074203228356138
0.4692349537574291,0.18135604253429644,0.6789541488793234,0.25750835998685523,0.688606425646283,0.5577826897045737,0.9395851111487423,0.49462282907155997,0.3858214104331148,0.2165973696684247
0.6074979322620133,0.34799354363512236,0.7221405691372041,0.10495231454235111,0.594164972779738,0.7670916730712508,0.3388850365924574,0.4643820552781627,0.6252877864474077,0.18907281667479092
0.3415445899350232,0.33203430499426273,0.7180045110327145,0.13408196383418902,0.6121979939726927,0.7271253953577897,0.42795560407665323,0.06012241070042468,0.5551032799866801,0.20309651490141528
0.5493496749188345,0.2586974921297278,0.6989982585396155,0.1693736698682486,0.6340457023495334,0.6787046914142558,0.25416614709937524,0.6429725107027392,0.3621755219263397,0.20088531281330557
0.5446042427439985,0.24848440672773706,0.6963513957663126,0.22382058693536094,0.6677516491505269,0.6040027756326705,0.8861201505410352,0.3814932333763026,0.8997060792022931,0.2091956086682697
0.6796619473641158,0.013569861087235721,0.6354700321734837,0.06505786252449187,0.5694678852346111,0.8218274075319765,0.9190221196171187,0.6992088070750041,0.5258306674309222,0.18021306444293983
0.6743957029057556,0.643596908818155,0.7987502822816303,0.1706829349682077,0.6348562169238154,0.6769083617687709,0.5850682637492369,0.33570738528822797,0.6382849215814441,0.1967456785129474
0.3680429653507061,0.35536109756533807,0.7240499729520776,0.08656618505346697,0.582782842517622,0.7923176944993322,0.9697018380754814,0.5498545715621554,0.7051934869429981,0.1953541653586936
0.5765838944178443,0.46045486653519085,0.7512864812004254,0.273448581951501,0.6984743906749386,0.5359124868926315,0.6674173216118888,0.5137584266338826,0.809290065013873,0.2156376023985822
0.5286323979651397,0.241759500951564,0.6946085431363471,0.06622934251180054,0.5701931024600783,0.8202201209478,0.37918708223299125,0.020842623217354972,0.8368776624536167,0.18623709120976314
0.5209892991930049,0.24518808069356993,0.6954971071429349,0.23045585023408507,0.6718592799183387,0.5948991035272513,0.05318639722360796,0.5714233103966473,0.782360862141337,0.21095285761442148
0.6050347374009553,0.052364565260814684,0.6455242179789143,0.09270733312117885,0.58658458596275,0.7838919552569984,0.11794416700808841,0.9764065056363123,0.8561796742648541,0.18730410994614713
0.5147263840588139,0.04243236889982368,0.6429501514975043,0.028271517671423527,0.5466949046985016,0.8722987764019351,0.9820002478323603,0.642003026609131,0.4795493601985532,0.1811399503964586
0.3725410821105239,0.05521030262062789,0.6462617302960852,0.21273953971592074,0.6608918082596759,0.6192061241553803,0.8514514041166181,0.004450840052907523,0.3987435782174066,0.2132258274168564
0.4540764311117309,0.6157087806294657,0.7915226869552117,0.30234654813471956,0.7163639859596056,0.49626408157673463,0.9740356814958814,0.41768754675291875,0.7134062578232291,0.22362448224221476
0.49961627449786444,0.38511963073962374,0.7317623096796021,0.10647528150914357,0.5951077817821119,0.765002141538157,0.6482558093449533,0.9869657647647744,0.012810608011805558,0.1933110325493588
0.3593518327262029,0.015520068591183543,0.6359754555043617,0.03899327385608603,0.5533323226284829,0.8575883800988698,0.7549499511721051,0.10835243483733437,0.73397989433995,0.1889050125279742
0.651910930966946,0.5650546908697255,0.7783949768437828,0.21366389076866965,0.6614640376729775,0.6179379018534645,0.38429791991584406,0.17986649268201016,0.10054932941205652,0.20413262669570223
0.5375082481560473,0.4431357053723913,0.7467979803074716,0.08227282033216377,0.5801249891314489,0.7982082496878857,0.5229125859425647,0.23619576779963203,0.04695996731101204,0.18828952971142582
0.3404881373908647,0.4216823532304826,0.7412380464665279,0.09335963540154843,0.586988400671546,0.7829969875960703,0.6172456343868356,0.26601047249589804,0.7762439030022731,0.19736168231585371
0.6682315473791335,0.6629344673550283,0.803761878856338,0.23038063834824113,0.6718127191953518,0.5950022952645386,0.7265964529623017,0.6846893672878911,0.9927398862346056,0.20617398015211308
0.5313980138557466,0.015279125663464652,0.6359130118019184,0.31067518540909445,0.7215199180126329,0.48483707718861047,0.6945251131213619,0.19596819032184787,0.6693247897690757,0.22257635226337175
0.578044799970748,0.7322926184140118,0.8217370059445106,0.11780037005176748,0.6021186990662568,0.7494639649782743,0.9254617431328002,0.8600770287188191,0.9829057433324047,0.1921070554678923
0.6219112861688707,0.053394537883183116,0.6457911496733401,0.23657406340585796,0.6756468252706445,0.5865048312762036,0.5009397192099989,0.8628111469268105,0.032819768872355715,0.2086187855575924
0.39412862765684054,0.21566692780579272,0.6878462908099577,0.12616054499251614,0.6072941548492268,0.7379936904800262,0.866509102639467,0.1581705791180279,0.1717825623439141,0.20006003203438216
0.4526784710895795,0.3273424897046671,0.7167885620084536,0.23693226381003765,0.6758685730649685,0.5860133754166738,0.8057257088038081,0.48768094859663735,0.15303416615136256,0.21411059222453196
0.3614836067168928,0.5029474621442002,0.7622990268740939,0.048060580076862286,0.5589455355993675,0.8451479118013652,0.6307823874406125,0.8087876472804006,0.1684099325730689,0.1901130409720668
0.5983688924311513,0.26804017430225596,0.7014195442404524,0.27753176335118707,0.7010021278260977,0.530310306099469,0.2918569062269333,0.8395629015234257,0.42636987238454715,0.21558754420744364
0.5668366706218404,0.6608446796798331,0.803220281387614,0.015795803284250592,0.5389716801691842,0.8894156273765633,0.8636911691800256,0.18716615357253163,0.3740093004805647,0.1771709603880622
0.3740178347792198,0.6247087567898282,0.7938551556384593,0.18237602312400406,0.6420949483075004,0.6608652847004355,0.9241413566557173,0.6854805460208775,0.1556760167409018,0.20883345545712034
0.4589045619890236,0.655957326513727,0.8019536560098579,0.13664555248133858,0.6137850109649302,0.7236081166295573,0.6162136850351787,0.805730942661998,0.3743593560890043,0.19923734556806225
0.3774428140294945,0.05529797463917345,0.6462844517160102,0.1652858287423013,0.6315150805449553,0.6843132654156564,0.983509058184208,0.4370134079887301,0.7975669812074906,0.20626920825209796
0.3359647997180618,0.07490285976379296,0.6513653296846915,0.20472729656887467,0.6559317433778006,0.6301990314682859,0.8864327557916499,0.08939095531251506,0.5119398654439818,0.2133004986165762
0.5332228717769856,0.46476420357420334,0.7524033056797305,0.103174964452904,0.5930646851824108,0.7695302217320061,0.705454587532873,0.7082174342666011,0.5192654911846664,0.19157059315175806
0.4597644451915156,0.43675530560277737,0.7451444111886145,0.03964635863482898,0.5537366217512728,0.8566923388394583,0.9191242798334188,0.8700358952315721,0.2190495315281593,0.18501099436910365
0.3309990559845752,0.44606271598299885,0.7475565557151315,0.16165983580800122,0.6292703708069614,0.6892881773738271,0.22834205449916167,0.3911421438088124,0.26980661544650086,0.20737647831202022
0.48902988746950227,0.5635053432474028,0.7779934419125628,0.282864149301573,0.704303198425642,0.5229941995568408,0.6024816199768233,0.7592163849419507,0.75410087701525,0.21971625491078076
0.5090424363832398,0.5040318450785528,0.7625800597557326,0.08069905401028192,0.5791507322445593,0.8003674786317798,0.1684584264549135,0.7504398547114581,0.4567485993186291,0.189139914094415
0.5504004597368766,0.6260741441992252,0.7942090147283252,0.31118927500358123,0.721838170678828,0.4841317392253203,0.20373032514198242,0.8811611289359326,0.7425329991572822,0.2220966918788881
0.45889437301443653,0.39118142705929526,0.7333333082942572,0.013131056468364752,0.5373220401298104,0.8930716964975052,0.035404245773665854,0.6647547576608184,0.9227010582393461,0.18116602883525154
0.5557324436201958,0.7387655901615825,0.8234145663757537,0.1238841992067704,0.6058849586249403,0.7411168680690702,0.15721187608078857,0.9773994598846995,0.12283407313699923,0.19383879343173127
0.48590293120425854,0.12112121977409814,0.6633434588923983,0.2694109324686543,0.6959748405442646,0.5414521972724018,0.32894354025696493,0.17365479912109194,0.9547421401670809,0.21782887276723426
0.6426799480887866,0.362721732502615,0.7259575836139402,0.156818047548531,0.6262730099592532,0.6959311771665497,0.15031470758420307,0.5332105043498733,0.5815610854402271,0.1957188753747649
0.4681521023009905,0.38458620516286685,0.7316240650408986,0.07141643946823364,0.5734042303527672,0.813103352894381,0.979108199666384,0.909186193288043,0.8751952940752754,0.1893375967256059
0.6335146829241434,0.5026239449559423,0.762215182906437,0.08558800240164842,0.582177288076712,0.7936597744923111,0.986503977981709,0.9675749421720606,0.34126555328016595,0.1851419087689184
0.5965401544539608,0.1821544465791178,0.6791610663642081,0.1642803216606718,0.6308926106232948,0.6856928349005014,0.1723948105634544,0.833261524496885,0.255723855250924,0.19847454383015647
0.49384903156053284,0.34139174846875897,0.7204296223297475,0.0477807453647609,0.5587723009255378,0.8455318488582677,0.2697409692262982,0.043487543382889626,0.71046939649078,0.18485868357720048
0.32426994619511257,0.30649050964669616,0.7113844820862061,0.1543732807957129,0.6247595509325511,0.6992854306286792,0.08422231517413414,0.7014757829057118,0.5570264158274196,0.206583701013899
0.5570630023354471,0.06451200295217434,0.6486723949842697,0.2282099004646851,0.670468900673325,0.5979805773656431,0.2044144572972636,0.23308240486194198,0.6051323131446035,0.20944781818875502
0.512486833104171,0.7043000335992422,0.8144823392342629,0.08974557272884218,0.5847510764896913,0.787955531071968,0.5469767822242788,0.32632572685712447,0.6607735937859307,0.19035082047213867
0.4400872957731701,0.30149680484407165,0.7100902942063755,0.09672954243451316,0.5890745776912182,0.7783734290012281,0.0030986063627633786,0.7758941588228279,0.8122530709067978,0.19410304141150592
0.4136579921478706,0.12974624827315911,0.6655787546873783,0.3037960188743354,0.7172612963358546,0.4942753878737433,0.5064139035037519,0.26884200724923035,0.2773936756099694,0.22503104643665814
0.3310092858618271,0.7511037137751537,0.8266121622833338,0.25225809399411964,0.6853561922855202,0.5649861265408012,0.7456673669102035,0.006552272879386534,0.8848799939280614,0.22018667647266688
0.47726733473074606,0.02737090955923396,0.6390467653540328,0.180276543408186,0.6407952429169472,0.6637457996196341,0.4234730886533048,0.6453629979016049,0.19129117322898126,0.20499118225806134
0.3944234112366332,0.6463465915886414,0.7994629007193624,0.23433588051503537,0.6742612541949493,0.5895756488508318,0.8069729410478843,0.011350078362966198,0.2964646286340923,0.2156087730359356
0.43063944863197534,0.6735313060211987,0.8065081966120592,0.2961324551897236,0.7125170852074053,0.5047899021895682,0.9613884651078439,0.703698127283236,0.5620921370223688,0.2234161244225507
0.37076584958321857,0.5239935188445731,0.7677534044507449,0.08330100147330204,0.5807614956723477,0.7967975710829087,0.5373939277251666,0.1424057611385977,0.06636740029578825,0.1947842734594516
0.3862512576627827,0.00813786965437236,0.6340622562328514,0.037786950144908425,0.5525855350227933,0.859243472749325,0.9597118211530371,0.33524486810792453,0.9758642458629612,0.18766311086206297
0.44657821762705047,0.5840015033572961,0.7833053061587933,0.11888592431908512,0.6027907230550291,0.7479745696585439,0.889429653678908,0.7538616470122224,0.6300958441906687,0.197090807768305
0.4157503678677231,0.683380496305132,0.8090607509170137,0.038890799061064546,0.5532688845097519,0.8577289769208717,0.7799262697469044,0.8881914112592243,0.46497563638860484,0.18664936224238735
0.3781479692713809,0.32995271127524867,0.7174650371414137,0.24204738669156223,0.679035144636187,0.5789953567796018,0.5152306988265491,0.6382112777346582,0.34259685066403744,0.2172376657336076
0.6171266940242978,0.5469007779097068,0.7736901384416395,0.2628654108351309,0.6919227653148747,0.5504327425842935,0.8232409155751369,0.794874724221567,0.8502834502384514,0.2127791283274477
0.6604718332186876,0.11603177861127408,0.6620244596066224,0.20940232146671509,0.658825867581485,0.6237848332912832,0.9170152339508865,0.08841384790722706,0.16282937598239766,0.20319340841361852
0.6713242953797647,0.602090608747089,0.7879933487800038,0.2986389324643988,0.7140687467932021,0.5013509810464215,0.3623294600381063,0.032139585040525276,0.577728565110838,0.2166178775958349
0.6022617291666205,0.5752612892150399,0.7810401584063498,0.015819586643223575,0.5389864035121293,0.8893829962823765,0.7574162151227768,0.45909422599755756,0.16595269492440257,0.17573549455813545
0.45108237551904384,0.5638889510410877,0.7780928591942842,0.2896971315070108,0.708533229199005,0.5136192544039588,0.7924255240300524,0.8552483736103085,0.7857413378332734,0.2218661838220072
0.6250546661057268,0.14523538320259272,0.6695929788930618,0.2995236706131686,0.7146164534142856,0.500137108191202,0.5842413322021218,0.28321756731444947,0.6564850157872858,0.218129855858086
0.6749209081925786,0.5115104466218241,0.76451824310015,0.11557653899380503,0.6007420126463134,0.7525150916416925,0.7091689490554864,0.9471781124970505,0.7857080149123652,0.18820742264040177
0.3816183824066509,0.33557181539342484,0.7189213059303552,0.0217181447701926,0.5426379690577987,0.8812900937606324,0.15485405770874616,0.13669778994749215,0.20443825995449882,0.18554403666493063
0.43407670733448245,0.48282390643479256,0.7570837282275815,0.09573156042775072,0.5884567662477012,0.7797426739803114,0.5166242130637467,0.5658184614300726,0.5352792237599756,0.19418345759465827
0.3697033454751198,0.46393040283251874,0.7521872146497772,0.009852292174552964,0.5352922859983875,0.897570206006172,0.15271174308113877,0.5428746811813502,0.5345760098961941,0.18432988769781014
0.5489701843922837,0.6085114272222111,0.7896573929671429,0.07922504158217439,0.5782382290733594,0.8023898438674418,0.984760373484259,0.5845429500739271,0.3264339066330765,0.1873967068966444
0.6891839650862311,0.15372623389886445,0.6717935006489313,0.2793587870711353,0.7021331664160848,0.5278036045374632,0.2532151518242025,0.7067642956321224,0.864045722029732,0.21309492992440462
0.595830587676534,0.10832205649813446,0.6600263781600694,0.04930914827978243,0.5597184751098483,0.843434859129767,0.34397181897054474,0.07481003559530819,0.6962781327582281,0.18107284166928175
0.37925032332138064,0.10715864444075437,0.6597248637847866,0.30823935851472084,0.7200119933009916,0.4881790650425366,0.689649109462087,0.6748163096975666,0.9201028440830354,0.22668464760665522
0.3502791880868349,0.4314053550783445,0.7437578972875976,0.021918283484737795,0.5427618670712889,0.8810155007036892,0.6494556701580956,0.27447904550502633,0.977751537018833,0.18683845057445314
0.6062127280058354,0.6725195514746007,0.8062459863847181,0.11375924880008072,0.5996169996999212,0.7550084386724336,0.9760344716184084,0.5988370371450177,0.077085112935252,0.19045902632958317
0.644843184248129,0.05221964988278094,0.6454866611482114,0.20397108777340356,0.655463604228633,0.6312365602907708,0.1152694384286751,0.7079565565033408,0.9942555462090918,0.2028786055526933
0.39157491920963333,0.06983572909497664,0.6500521124729627,0.08652394637224489,0.5827566942098957,0.7923756465483616,0.35122912979786314,0.1971713829465166,0.5356706908753237,0.19445612741847498
0.39927455401991396,0.30644778391722377,0.7113734091206573,0.1263672906273367,0.6074221429474327,0.7377100326379937,0.4014070437883539,0.2955077420085489,0.9765723991647748,0.19990258110822717
0.3742166279437173,0.2730524515705602,0.7027185454324292,0.16594938204267246,0.6319258603181125,0.6834028612012208,0.6159173747463386,0.3424953202477524,0.243506915219727,0.20647666683335725
0.6123655392757048,0.5553378730059524,0.7758767286879833,0.06509662245353544,0.5694918799835652,0.8217742283785721,0.039685633599974346,0.4730150884780566,0.2585075698836342,0.18282540384207216
0.4351991970873031,0.6510359166664782,0.800678204370698,0.28028927034251844,0.7027091920449702,0.5265269687476102,0.4841942568489199,0.906423773783024,0.1990550341020828,0.22097636640543505
0.46826383093907653,0.6276506399097643,0.7946175854632456,0.051563481303562975,0.5611140440982193,0.8403418833515696,0.5121886480868373,0.9723785256167715,0.029313569516615456,0.18642142022196362
0.5749076422310807,0.7218405382589999,0.8190282043652654,0.13633321621582595,0.6135916558565699,0.724036646262798,0.876608451198513,0.873649535845264,0.9145716578467329,0.1950163797207959
0.6830659708138178,0.6063537612582628,0.789098203898178,0.18972411883833687,0.6466438656122326,0.6507835967596745,0.6637713675495729,0.7957741786323252,0.7418071702806621,0.1993949835550901
0.6556108645556906,0.08549992185236675,0.6541117053434281,0.2871808675584518,0.7069755090679855,0.5170716029976873,0.9976902643739043,0.27817620908208573,0.2780842292646012,0.21532243352032387
0.4140287239418249,0.6751571300858314,0.8069295514743007,0.24389938689893673,0.6801816451880593,0.5764543871348331,0.43220523229015106,0.39046220211813976,0.22289927104002727,0.21635970862854514
0.3799610375531075,0.3470219929156969,0.7218887782894432,0.2065142813600595,0.6570379954403667,0.627747263864814,0.09546531001626901,0.7611218288656255,0.4758638507377745,0.21208858611634687
0.6477033802114297,0.23793911441132234,0.6936184369622597,0.09180934846313654,0.5860286789483128,0.7851240025043301,0.3994180473001303,0.21620517126115613,0.9387733773163334,0.18555894272566265
0.4611366690140844,0.35672120355409026,0.7244024632885114,0.1552768157189913,0.6253188938980916,0.6980457683414414,0.8627830350098948,0.7367361811243042,0.38624005533308037,0.20188461954522657
0.43542526631949396,0.32326686214365513,0.7157323065827439,0.2810500611476233,0.7031801677362466,0.5254831533451643,0.33850468922252297,0.8004399314677132,0.20864902488789872,0.2210801068396574
0.33161201430473436,0.2246666913260277,0.6901787043845662,0.11910180274812082,0.60292436490725,0.747678381497789,0.2771527638037736,0.11520078977042325,0.3415568450017178,0.20133633890085556
0.49532875222973605,0.10559255927184291,0.6593189910861595,0.2923872613215955,0.7101985828554184,0.5099283594612217,0.3077008466260406,0.7263181352786902,0.9383606054339708,0.220931674052875
0.6888451197786747,0.08324439712254324,0.6535271548176419,0.10960322520272289,0.5970441688066028,0.7607105599582619,0.6745106544049384,0.995884436552437,0.8051693996247097,0.18676841563868213
0.42748234823966297,0.5453988683411585,0.7733008977401877,0.19109188910252173,0.6474905984346581,0.6489069972277349,0.6185624780142005,0.2246086869320627,0.8206578760491359,0.20826840612505093
0.48462315314413307,0.2546801358090957,0.697957104914277,0.3079855391734963,0.7198548637209672,0.4885273086543562,0.015962243280831956,0.6558705516527691,0.8005500677237242,0.22355045608077245
0.503053380125494,0.4081042725519129,0.7377190984829927,0.10123754105316962,0.5918653024889527,0.7721883931664298,0.37812142950267114,0.6919206528940497,0.4404206211503525,0.19240814883053717
0.6883879211922125,0.7203267907406751,0.818635895694895,0.03862060792426327,0.5531016197944348,0.8580996828604086,0.6519141453833805,0.3180722724568008,0.7326183516730785,0.17577393847131123
0.4898329637730514,0.10858065794434163,0.6600933983125645,0.1309409435303593,0.6102535117326564,0.7314349182260123,0.4236420092843389,0.2480955663074098,0.9519471332776143,0.1972830851141747
0.47491473505533505,0.2192878558372195,0.6887847045442954,0.19839299430844076,0.6520104257621783,0.6388897809079793,0.6946436047226409,0.09515726313213813,0.4334668956597001,0.2077336951699116
0.46959381271566464,0.7472494378135264,0.825613273195529,0.2964837377632758,0.7127345504446321,0.5043079376883883,0.4044341084192734,0.9787060698805183,0.604178160269042,0.2223047183376199
0.6888054055586283,0.2413360798753262,0.6944988076901021,0.132913694942417,0.6114747646102885,0.7287282762749191,0.6700773861124718,0.6608314694162216,0.550048736879392,0.19038636984499124
0.4789513152539623,0.1332366673792366,0.6664833452230945,0.21095140383439853,0.6597848436023153,0.6216594710705574,0.10621869663542638,0.9776251188124224,0.6927492090653956,0.20944515597203395
0.6661737392485325,0.48475240882254717,0.7575835263764719,0.27174205634600734,0.6974179477324961,0.5382538633915721,0.47706230995510257,0.2427866855383496,0.10348480710401642,0.21262163655007374
0.5624778015888576,0.7508272980575642,0.8265405253152633,0.179294798645733,0.6401874833133208,0.665092766877181,0.7314216089786806,0.9177135889632674,0.5384667395980087,0.20192051842876424
0.46317080286296547,0.6796593194988604,0.8080963563218722,0.11981943235951714,0.6033686211995708,0.7466937838441363,0.2601936311661338,0.8336996010963523,0.9622362202497228,0.19661921153536907
0.5275764131246466,0.5831936670964247,0.7830959441842613,0.29242473384911855,0.7102217806246811,0.5098769466403322,0.6270841414233873,0.9734760772442014,0.2816246330640635,0.21996989129747319
0.6437842983629931,0.3394194338360356,0.7199184696297438,0.038548102015688146,0.5530567342356404,0.8581991619598289,0.9748609659960203,0.5144750622249595,0.047712499669099184,0.1775356448413956
0.6661051893196877,0.7263271005740174,0.8201909592335844,0.12767458969580278,0.6082314404288749,0.7359164004146389,0.17269455933310796,0.6228544201629813,0.4298998398581121,0.19039814625808005
0.3897596570868417,0.31250534591346435,0.7129433103516505,0.12915863446179743,0.6091501542262282,0.7338802706740186,0.9533995978630918,0.8654578202602143,0.1410933768977929,0.20064968542485
0.5758124146677888,0.40333535379797814,0.7364831670262522,0.1229874347921342,0.6053298070152451,0.7423472411257395,0.9334649865577205,0.8433048356466775,0.17688682913913356,0.1929712224909932
0.4598955630428138,0.4674067748297152,0.7530881646823441,0.2465671815374461,0.6818331720146514,0.5727941363595166,0.7337084268772609,0.14626930183506393,0.3400501072223686,0.21528879669599862
0.46381950489799684,0.32254046223735977,0.7155440499693086,0.1554406012349464,0.6254202870748762,0.6978210523707641,0.14038902200746384,0.2704227831330176,0.6061832906765882,0.20181400411227385
0.5708596632784182,0.08613468841813521,0.6542762139053896,0.25320677600402547,0.6859434840382843,0.5636845218324916,0.9923070447436361,0.21479687002361159,0.22571437544989847,0.2127647959875637
0.32532757108762317,0.5653558378177432,0.7784730232533279,0.2064396216968712,0.6569917765767256,0.627849697945056,0.4110539996691446,0.38547610751673034,0.15936877393790883,0.21389716226647879
0.5738760594110806,0.1843168606644398,0.6797214859747001,0.19293340263130096,0.6486306070958984,0.6463804154495977,0.11273244680001182,0.3964882606538769,0.6143966411654999,0.2035848114098091
0.40032220994107476,0.19632953008402282,0.6828347359127149,0.17046436778597274,0.6347209105701468,0.6772082389357335,0.1085502890781812,0.8746879559987257,0.807713256887073,0.2062171947929195
0.45732051193584067,0.15610006126676304,0.672408710944648,0.052633607330876894,0.5617765170698761,0.83887365578839,0.5946722526976612,0.04170517521618622,0.14244474729162748,0.18700744374861528
0.6130526685034061,0.29575703283177507,0.708602752658585,0.11372027181996211,0.5995928705831759,0.7550619156228852,0.3046879742682438,0.07817430327159647,0.8629357481546722,0.190200973200764
0.41941655604340733,0.681194505955313,0.8084942211904917,0.042451329265472425,0.5554730688441041,0.8528438807245228,0.5105499327315591,0.6096965253165464,0.5372505383829138,0.1870192323446747
0.6353942192963945,0.40609857185721665,0.7371992933218466,0.28431357728023027,0.7052004823302619,0.5210055645224703,0.7435705153226096,0.7984498050273369,0.6490241549270463,0.21549397475624987
0.4137010238426514,0.15670440735062616,0.6725653356166846,0.09893517187190581,0.5904399962031208,0.7753472752104744,0.622544320874315,0.5894226111261401,0.8788096664827789,0.19541177973497936
0.502199111515625,0.6608480654506481,0.8032211588570932,0.05737755526054841,0.564713308814156,0.8323648942679218,0.3032454182395551,0.6264417251118306,0.0017246038745173387,0.1859498323285282
0.369094770277307,0.3373847711903631,0.7193911585771984,0.006031209408267851,0.5329268038116945,0.9028127838852769,0.5148834062231381,0.36059407578798663,0.3136175323783711,0.18380885894756138
0.592955206709135,0.013083817463888052,0.6353440672253605,0.1106281856516959,0.5976786815435429,0.7593043001870381,0.1858008033271672,0.6446564184695661,0.4460203220168901,0.19047345966113258
